# time_ps largest_cluster_rg_nm
2221000.000000 9.4699302641
2222000.000000 10.1559097291
2223000.000000 6.5845626177
2224000.000000 6.5621898965
2225000.000000 6.7367716934
2226000.000000 10.3656975907
2227000.000000 9.5771993399
2228000.000000 5.7064165286
2229000.000000 8.1310305756
2230000.000000 10.8855824210
2231000.000000 7.3049889020
2232000.000000 7.2578970983
2233000.000000 3.8634751358
2234000.000000 4.5353185445
2235000.000000 9.3993949903
2236000.000000 7.2787589725
2237000.000000 11.1654392257
2238000.000000 7.1636358324
2239000.000000 4.6747179707
2240000.000000 5.5381350408
2241000.000000 4.8978362026
2242000.000000 6.5722392492
2243000.000000 7.7557640930
2244000.000000 5.8129331854
2245000.000000 5.4863524064
2246000.000000 4.8999406128
2247000.000000 4.9041782196
2248000.000000 3.9382808505
2249000.000000 4.4519614328
2250000.000000 3.8538892125
2251000.000000 4.5078436586
2252000.000000 4.2870753892
2253000.000000 4.5419538284
2254000.000000 4.8664127271
2255000.000000 3.7722919555
2256000.000000 4.3221638254
2257000.000000 5.3388181040
2258000.000000 4.4647953309
2259000.000000 6.2536356044
2260000.000000 7.3477318967
2261000.000000 6.2509132184
2262000.000000 5.3005769690
2263000.000000 5.7057743837
2264000.000000 3.6934493748
2265000.000000 3.4709583519
2266000.000000 2.7777948676
2267000.000000 4.4950642743
2268000.000000 3.4928503397
2269000.000000 2.7489025367
2270000.000000 3.0641439209
2271000.000000 3.9484469253
2272000.000000 2.8515401039
2273000.000000 4.2192274113
2274000.000000 6.5854902487
2275000.000000 5.0288469604
2276000.000000 4.4513289829
2277000.000000 3.1547682328
2278000.000000 4.8557155526
2279000.000000 4.3877730366
2280000.000000 4.0146742108
2281000.000000 4.1530307237
2282000.000000 2.2794451720
2283000.000000 4.9884348156
2284000.000000 5.2532682175
2285000.000000 4.6437351304
2286000.000000 3.9976249418
2287000.000000 5.8564107294
2288000.000000 5.1257240449
2289000.000000 9.0630240167
2290000.000000 4.2676135918
2291000.000000 7.5783440838
2292000.000000 4.4042012801
2293000.000000 4.0762108752
2294000.000000 3.6856166559
2295000.000000 3.3464904095
2296000.000000 3.9257630313
2297000.000000 3.9709052707
2298000.000000 4.6594881615
2299000.000000 6.1655266736
2300000.000000 3.8677363000
2301000.000000 5.0408384484
2302000.000000 5.0482169517
2303000.000000 5.4270237913
2304000.000000 5.0705085960
2305000.000000 6.0071222765
2306000.000000 11.1500718895
2307000.000000 4.6837681954
2308000.000000 4.8791828579
2309000.000000 3.1832335931
2310000.000000 4.3080313666
2311000.000000 4.7916506890
2312000.000000 5.8017172801
2313000.000000 4.5807979648
2314000.000000 3.4814398405
2315000.000000 4.4844705400
2316000.000000 4.8063209039
2317000.000000 4.7008846225
2318000.000000 4.8211560652
2319000.000000 4.8439551191
2320000.000000 11.3655073165
2321000.000000 8.9785030903
2322000.000000 2.6409066189
2323000.000000 3.8401481158
2324000.000000 3.7717469998
2325000.000000 3.8952368420
2326000.000000 5.9091866334
2327000.000000 5.9407242670
2328000.000000 6.2979648396
2329000.000000 8.0607300551
2330000.000000 6.4640520706
2331000.000000 7.3243331306
2332000.000000 4.9174136266
2333000.000000 9.2862513446
2334000.000000 7.2305892015
2335000.000000 11.4882709891
2336000.000000 5.2371771125
2337000.000000 7.4586020733
2338000.000000 7.0620755592
2339000.000000 6.1296155591
2340000.000000 6.6757383871
2341000.000000 5.4008306765
2342000.000000 4.6697025678
2343000.000000 4.9714098924
2344000.000000 4.3794893382
2345000.000000 4.8575297470
2346000.000000 4.8957755842
2347000.000000 4.8891912742
2348000.000000 4.2523783745
2349000.000000 7.2827052357
2350000.000000 8.5623217589
2351000.000000 10.1149166036
2352000.000000 5.6223795499
2353000.000000 10.0862587970
2354000.000000 8.9088589595
2355000.000000 10.8587951121
2356000.000000 9.5332536193
2357000.000000 7.5064921053
2358000.000000 8.1644536255
2359000.000000 7.5263947007
2360000.000000 5.9894201443
2361000.000000 6.5184877469
2362000.000000 6.2750583088
2363000.000000 8.9596922318
2364000.000000 7.2479387873
2365000.000000 6.7275324828
2366000.000000 8.5645433433
2367000.000000 5.9956812428
2368000.000000 4.1523562934
2369000.000000 6.8254168954
2370000.000000 6.9017175055
2371000.000000 6.6394555301
2372000.000000 6.1004198530
2373000.000000 6.3674719008
2374000.000000 5.1919659623
2375000.000000 5.6789198639
2376000.000000 4.4889433164
2377000.000000 7.4728733867
2378000.000000 4.5377127521
2379000.000000 4.8030588020
2380000.000000 5.5346027794
2381000.000000 4.9522827197
2382000.000000 4.7261855398
2383000.000000 4.8443644215
2384000.000000 5.9639119898
2385000.000000 5.7427573366
2386000.000000 6.1580064750
2387000.000000 5.0561142476
2388000.000000 4.2610639819
2389000.000000 8.7208275473
2390000.000000 3.7727561216
2391000.000000 5.8102683210
2392000.000000 6.6116568952
2393000.000000 8.8105932085
2394000.000000 5.5561861450
2395000.000000 6.6041478715
2396000.000000 6.6945455719
2397000.000000 5.1325604045
2398000.000000 3.8422012119
2399000.000000 7.2196696978
2400000.000000 5.4765588304
2401000.000000 5.3974304185
2402000.000000 7.0030120545
2403000.000000 7.1441659581
2404000.000000 6.4818212294
2405000.000000 8.1579349937
2406000.000000 7.0781673505
2407000.000000 8.6947314231
2408000.000000 3.3857839160
2409000.000000 5.9687804172
2410000.000000 4.6365240122
2411000.000000 5.1235470962
2412000.000000 9.1155981786
2413000.000000 7.0399472053
2414000.000000 5.1550059320
2415000.000000 6.2528047873
2416000.000000 5.9498983758
2417000.000000 11.4046024798
2418000.000000 7.5099171842
2419000.000000 6.5951010857
2420000.000000 10.9699142579
2421000.000000 6.0834139367
2422000.000000 6.9350036540
2423000.000000 9.3860473906
2424000.000000 10.3095652725
2425000.000000 5.5461333498
2426000.000000 7.2555119454
2427000.000000 13.0492412694
2428000.000000 11.1155873459
2429000.000000 10.0487762909
2430000.000000 7.9554756377
2431000.000000 7.3646067004
2432000.000000 7.7564779221
2433000.000000 6.9075012068
2434000.000000 8.2953154019
2435000.000000 7.7706255717
2436000.000000 7.4201596040
2437000.000000 8.1239693175
2438000.000000 4.2886394141
2439000.000000 7.0472235462
2440000.000000 8.5186992464
2441000.000000 12.1745593027
2442000.000000 9.0006644695
2443000.000000 11.2472590162
2444000.000000 9.5947103954
2445000.000000 10.5832255346
2446000.000000 11.8345892094
2447000.000000 10.0417227616
2448000.000000 14.1142602623
2449000.000000 9.8970844131
2450000.000000 10.8274613327
2451000.000000 8.7668243923
2452000.000000 8.9048311233
2453000.000000 8.4157033634
2454000.000000 14.7934806857
2455000.000000 12.2287633695
2456000.000000 11.8619065987
2457000.000000 3.0974388522
2458000.000000 2.9602889187
2459000.000000 6.3722023873
2460000.000000 4.2191212216
2461000.000000 7.6139902476
2462000.000000 4.7507403249
2463000.000000 3.9174112368
2464000.000000 7.1306652030
2465000.000000 7.0131716264
2466000.000000 9.1294179050
2467000.000000 8.3271222371
2468000.000000 10.4493275567
2469000.000000 7.9304487774
2470000.000000 9.7041819494
2471000.000000 8.5769871769
2472000.000000 9.8473252706
2473000.000000 7.9973747745
2474000.000000 8.1860058298
2475000.000000 6.4550660172
2476000.000000 6.4813921763
2477000.000000 5.8230007612
2478000.000000 6.5615803353
2479000.000000 9.5067062758
2480000.000000 7.5161902937
2481000.000000 10.3933717212
2482000.000000 6.4878444086
2483000.000000 6.5527022319
2484000.000000 6.2872225076
2485000.000000 6.8261743342
2486000.000000 7.5312661541
2487000.000000 7.5198742558
2488000.000000 7.9576588134
2489000.000000 6.1445404565
2490000.000000 6.1260870870
2491000.000000 6.6374409608
2492000.000000 8.4563550034
2493000.000000 5.3735243988
2494000.000000 5.8108648455
2495000.000000 2.8861657442
2496000.000000 3.5906886298
2497000.000000 5.6399446962
2498000.000000 5.6147942229
2499000.000000 5.6455794408
2500000.000000 5.7750818356
2501000.000000 7.0257386146
2502000.000000 5.3338442227
2503000.000000 6.1334094230
2504000.000000 3.7836473328
2505000.000000 6.6257327045
2506000.000000 10.9868610539
2507000.000000 9.6608396419
2508000.000000 7.4749720527
2509000.000000 10.3962282846
2510000.000000 13.9907594961
2511000.000000 7.6065190748
2512000.000000 8.7334771843
2513000.000000 9.7355798288
2514000.000000 9.5738407751
2515000.000000 7.1340224847
2516000.000000 8.5335184338
2517000.000000 7.6546751085
2518000.000000 6.1260397258
2519000.000000 8.7864446466
2520000.000000 8.9105270849
2521000.000000 7.4028901520
2522000.000000 9.6090429189
2523000.000000 7.7041705721
2524000.000000 5.6744970835
2525000.000000 8.7978443361
2526000.000000 7.0124891556
2527000.000000 5.2417472938
2528000.000000 5.5859657932
2529000.000000 8.5750910181
2530000.000000 7.0134409278
2531000.000000 8.0893592933
2532000.000000 14.4882933438
2533000.000000 10.2712524464
2534000.000000 7.8521601218
2535000.000000 8.0412208072
2536000.000000 8.1740967310
2537000.000000 7.8791977418
2538000.000000 6.6206429591
2539000.000000 8.1976466521
2540000.000000 9.8037407150
2541000.000000 9.7682826983
2542000.000000 10.3767476927
2543000.000000 7.3101596574
2544000.000000 9.5392140957
2545000.000000 3.8904025557
2546000.000000 10.2639293754
2547000.000000 7.0148371691
2548000.000000 7.9557272207
2549000.000000 9.4539140783
2550000.000000 7.5940710529
2551000.000000 6.7622898141
2552000.000000 8.9148971740
2553000.000000 8.2387368581
2554000.000000 9.1290427643
2555000.000000 7.2750906843
2556000.000000 9.9753195932
2557000.000000 13.1759101391
2558000.000000 5.6090899165
2559000.000000 7.4861737767
2560000.000000 11.8559703636
2561000.000000 9.4248084536
2562000.000000 7.3409278605
2563000.000000 7.5641935658
2564000.000000 7.8746347951
2565000.000000 6.4354033046
2566000.000000 8.1587867495
2567000.000000 6.2105228180
2568000.000000 6.8926154044
2569000.000000 9.0517357334
2570000.000000 7.4120589764
2571000.000000 9.8128733655
2572000.000000 6.9565757365
2573000.000000 6.9449663425
2574000.000000 8.4660288369
2575000.000000 3.7798732910
2576000.000000 6.7068115397
2577000.000000 4.3802121586
2578000.000000 7.4175755670
2579000.000000 12.7665365477
2580000.000000 5.2155274773
2581000.000000 7.2341097118
2582000.000000 5.4508290120
2583000.000000 6.1536619291
2584000.000000 5.0726765191
2585000.000000 5.7553474315
2586000.000000 4.2261727470
2587000.000000 12.3641987872
2588000.000000 5.6855349002
2589000.000000 7.1259506374
2590000.000000 6.0563525269
2591000.000000 4.9675728017
2592000.000000 4.5205309278
2593000.000000 6.3592343269
2594000.000000 6.0236501200
2595000.000000 5.4163223976
2596000.000000 5.8369337536
2597000.000000 6.8103982900
2598000.000000 6.9155314667
2599000.000000 18.4686114855
2600000.000000 9.2074490133
2601000.000000 7.5980651228
2602000.000000 7.5053460045
2603000.000000 11.3205166869
2604000.000000 6.9385015571
2605000.000000 12.0338171270
2606000.000000 7.3021897352
2607000.000000 6.7246934549
2608000.000000 6.4079310484
2609000.000000 7.1380111688
2610000.000000 5.8054188998
2611000.000000 10.2299490746
2612000.000000 7.8764783550
2613000.000000 6.6149867778
2614000.000000 5.0966509947
2615000.000000 5.8603020159
2616000.000000 5.7925165026
2617000.000000 6.9720141554
2618000.000000 6.5774246807
2619000.000000 8.3593640175
2620000.000000 6.1210775177
2621000.000000 6.8788555849
2622000.000000 6.9414168416
2623000.000000 6.6378244092
2624000.000000 6.7820621159
2625000.000000 10.6168869302
2626000.000000 7.1200524595
2627000.000000 10.6451499357
2628000.000000 10.7507294412
2629000.000000 7.7188827895
2630000.000000 5.8418275702
2631000.000000 9.9443677535
2632000.000000 7.0517930184
2633000.000000 15.0285311787
2634000.000000 5.8147829888
2635000.000000 5.8036119277
2636000.000000 7.5108252563
2637000.000000 6.8571905432
2638000.000000 7.7711548080
2639000.000000 6.1404757506
2640000.000000 6.3530854642
2641000.000000 8.6538283538
2642000.000000 6.3316830677
2643000.000000 6.6478117787
2644000.000000 5.3885094813
2645000.000000 4.8221577456
2646000.000000 7.3296960478
2647000.000000 9.0507136984
2648000.000000 7.1056207352
2649000.000000 7.7860675749
2650000.000000 7.9860562238
2651000.000000 7.2782561890
2652000.000000 9.1274600427
2653000.000000 6.6691415189
2654000.000000 7.3996016678
2655000.000000 7.6632960017
2656000.000000 5.8998535460
2657000.000000 7.4795013549
2658000.000000 4.4834804759
2659000.000000 9.9128950275
2660000.000000 4.5972109334
2661000.000000 5.4677473789
2662000.000000 6.0124320861
2663000.000000 6.9234334823
2664000.000000 7.7134156011
2665000.000000 6.1906310055
2666000.000000 9.9971907395
2667000.000000 4.4646039103
2668000.000000 7.5114066967
2669000.000000 6.2845203864
2670000.000000 7.9784765064
2671000.000000 9.9339755599
2672000.000000 6.7277291765
2673000.000000 7.2643014313
2674000.000000 5.6575483060
2675000.000000 7.2391276722
2676000.000000 5.2130714973
2677000.000000 4.0370038201
2678000.000000 7.9679892265
2679000.000000 6.7756369572
2680000.000000 4.7461327138
2681000.000000 6.5834333691
2682000.000000 5.1515591678
2683000.000000 14.5433983936
2684000.000000 6.1859144354
2685000.000000 5.8958993686
2686000.000000 4.8764441849
2687000.000000 6.2229093781
2688000.000000 9.9597871388
2689000.000000 9.0734458560
2690000.000000 5.9030026587
2691000.000000 7.7942112877
2692000.000000 6.3235166318
2693000.000000 8.8920900030
2694000.000000 10.0400306382
2695000.000000 4.9430312576
2696000.000000 4.8410871836
2697000.000000 6.8055129920
2698000.000000 10.9794430019
2699000.000000 10.1848610956
2700000.000000 5.2123341477
2701000.000000 5.3098644473
2702000.000000 6.4551498467
2703000.000000 4.3218274187
2704000.000000 5.3821092361
2705000.000000 8.5912968656
2706000.000000 10.9358844632
2707000.000000 4.5705798858
2708000.000000 4.8315062264
2709000.000000 6.7083024113
2710000.000000 7.0362148347
2711000.000000 6.4597390276
2712000.000000 7.3407783158
2713000.000000 9.8904423206
2714000.000000 6.2175279649
2715000.000000 6.2252148955
2716000.000000 6.0020051484
2717000.000000 6.8206475896
2718000.000000 8.3008730851
2719000.000000 6.1650820903
2720000.000000 7.2047122398
2721000.000000 8.5106325117
2722000.000000 8.5827716362
2723000.000000 1.9313593283
2724000.000000 6.4270822438
2725000.000000 7.7909005048
2726000.000000 3.0053688080
2727000.000000 9.2658737831
2728000.000000 10.4888485827
2729000.000000 9.1440644082
2730000.000000 6.3777150546
2731000.000000 7.1498761588
2732000.000000 4.8099635131
2733000.000000 8.1804657156
2734000.000000 3.5565278790
2735000.000000 8.3539073944
2736000.000000 5.0717958607
2737000.000000 3.6906723568
2738000.000000 4.4110520248
2739000.000000 9.4667136267
2740000.000000 8.4840899228
2741000.000000 5.9773847974
2742000.000000 7.3308342986
2743000.000000 7.4657193659
2744000.000000 5.7759241461
2745000.000000 7.1434025986
2746000.000000 7.7889604282
2747000.000000 7.7887372637
2748000.000000 7.8172963573
2749000.000000 6.9414482184
2750000.000000 5.2823830926
2751000.000000 6.3718737381
2752000.000000 8.9148199040
2753000.000000 6.7002170473
2754000.000000 8.0723703734
2755000.000000 7.8409323869
2756000.000000 10.3004635587
2757000.000000 4.4119275558
2758000.000000 6.6656882586
2759000.000000 7.6959765832
2760000.000000 7.6223671734
2761000.000000 14.4902566102
2762000.000000 8.6048072100
2763000.000000 6.9030181314
2764000.000000 8.0299328894
2765000.000000 5.7704896194
2766000.000000 4.8563107998
2767000.000000 7.8282401338
2768000.000000 7.7627588542
2769000.000000 8.2754073965
2770000.000000 6.8930688203
2771000.000000 7.5215996051
2772000.000000 9.1326942284
2773000.000000 9.2314083230
2774000.000000 12.0667041810
2775000.000000 9.8702363648
2776000.000000 9.7902506885
2777000.000000 11.5185865568
2778000.000000 9.4195678179
2779000.000000 6.2975377560
2780000.000000 6.9099139190
2781000.000000 5.0328389248
2782000.000000 6.6843101706
2783000.000000 4.7603751924
2784000.000000 7.2390919695
2785000.000000 7.2272082183
2786000.000000 7.4789249727
2787000.000000 6.1511675999
2788000.000000 7.0194180070
2789000.000000 6.6498238679
2790000.000000 7.7133139882
2791000.000000 6.9863765810
2792000.000000 6.3696989041
2793000.000000 5.2096178120
2794000.000000 3.5503711269
2795000.000000 5.4554050756
2796000.000000 5.8416588463
2797000.000000 4.2872960653
2798000.000000 6.7289508073
2799000.000000 5.5082578571
2800000.000000 5.0578212607
2801000.000000 5.3849910579
2802000.000000 5.6512260571
2803000.000000 12.5168453054
2804000.000000 7.3715768381
2805000.000000 5.4954533636
2806000.000000 4.5130487303
2807000.000000 3.5926917868
2808000.000000 5.5059163138
2809000.000000 6.0613521241
2810000.000000 6.5596246007
2811000.000000 4.8165699574
2812000.000000 4.9103645862
2813000.000000 5.9352467488
2814000.000000 3.4966033608
2815000.000000 5.1061417469
2816000.000000 1.6638731415
2817000.000000 4.1546085321
2818000.000000 5.3347139881
2819000.000000 8.0824269606
2820000.000000 8.4659687305
2821000.000000 4.1915617974
2822000.000000 7.9258657385
2823000.000000 6.3471394227
2824000.000000 3.1548380373
2825000.000000 3.3171080717
2826000.000000 7.8745868526
2827000.000000 2.8630514514
2828000.000000 3.1025802380
2829000.000000 2.3711780655
2830000.000000 4.9929507049
2831000.000000 5.5846204436
2832000.000000 2.4538969815
2833000.000000 4.0971372043
2834000.000000 3.2203357491
2835000.000000 2.6116225789
2836000.000000 7.0811268235
2837000.000000 4.5467835139
2838000.000000 9.3671938200
2839000.000000 5.4601962053
2840000.000000 4.6037234267
2841000.000000 5.2807005225
2842000.000000 3.7091286571
2843000.000000 5.2733392483
2844000.000000 7.0172661172
2845000.000000 4.2868250239
2846000.000000 3.9112403947
2847000.000000 4.2017937390
2848000.000000 6.0332800622
2849000.000000 4.9384047952
2850000.000000 5.4231318693
2851000.000000 7.0426242125
2852000.000000 11.0210972747
2853000.000000 7.0092232636
2854000.000000 10.5581885748
2855000.000000 8.2749189535
2856000.000000 7.0991742541
2857000.000000 11.2510339806
2858000.000000 4.0195968089
2859000.000000 7.3130466261
2860000.000000 7.7532521067
2861000.000000 8.9090167318
2862000.000000 6.5350773867
2863000.000000 6.0532269971
2864000.000000 6.3668124406
2865000.000000 11.3554734207
2866000.000000 3.7357816341
2867000.000000 10.1510044046
2868000.000000 6.9613678180
2869000.000000 6.8339511205
2870000.000000 7.1244423557
2871000.000000 6.7379069732
2872000.000000 6.4913762026
2873000.000000 7.1634003221
2874000.000000 10.8805787890
2875000.000000 13.6456513812
2876000.000000 7.8709752263
2877000.000000 10.9155549926
2878000.000000 10.3678986332
2879000.000000 8.0554667277
2880000.000000 7.6401744018
2881000.000000 7.0428798291
2882000.000000 8.1272259039
2883000.000000 9.9287638529
2884000.000000 7.4656232686
2885000.000000 7.6371805258
2886000.000000 8.1558375189
2887000.000000 9.8688106269
2888000.000000 9.6208439010
2889000.000000 8.5698223835
2890000.000000 6.0479969155
2891000.000000 8.4161322415
2892000.000000 8.5160347881
2893000.000000 10.8794349058
2894000.000000 8.8898283448
2895000.000000 7.8328551016
2896000.000000 7.5670845700
2897000.000000 8.7040243709
2898000.000000 7.5338289993
2899000.000000 6.8615781992
2900000.000000 9.8103458672
2901000.000000 7.6537477828
2902000.000000 9.7613091725
2903000.000000 11.0908526145
2904000.000000 9.7586964134
2905000.000000 11.3792128892
2906000.000000 11.0890404768
2907000.000000 9.8631532820
2908000.000000 10.8619212709
2909000.000000 11.3308627266
2910000.000000 7.8762895062
2911000.000000 8.7049852232
2912000.000000 10.1897339094
2913000.000000 8.6878800526
2914000.000000 12.2084080863
2915000.000000 10.4215287764
2916000.000000 10.2543995979
2917000.000000 10.0802965602
2918000.000000 8.4979704956
2919000.000000 9.3884243518
2920000.000000 10.7057301460
2921000.000000 6.4381310649
2922000.000000 9.0159683077
2923000.000000 8.4094181511
2924000.000000 7.6100398566
2925000.000000 9.3234885639
2926000.000000 12.7106753089
2927000.000000 8.9020135141
2928000.000000 9.7849728193
2929000.000000 8.8059049011
2930000.000000 7.9059880946
2931000.000000 8.8938263084
2932000.000000 9.2536735862
2933000.000000 8.5283743612
2934000.000000 7.6217296801
2935000.000000 10.9025851951
2936000.000000 8.5962786463
2937000.000000 5.8191865261
2938000.000000 8.6515864155
2939000.000000 8.4125279888
2940000.000000 9.2504774175
2941000.000000 12.0266236415
2942000.000000 6.1571363669
2943000.000000 8.5673866331
2944000.000000 7.3762596547
2945000.000000 5.1899894616
2946000.000000 9.4252735387
2947000.000000 8.3423174305
2948000.000000 6.4457714999
2949000.000000 6.7694421768
2950000.000000 8.2827092493
2951000.000000 12.0407053748
2952000.000000 6.4434144180
2953000.000000 7.2912151452
2954000.000000 16.6062954144
2955000.000000 9.1959108606
2956000.000000 4.1244736640
2957000.000000 9.5225994610
2958000.000000 5.9203788576
2959000.000000 7.6141677533
2960000.000000 6.1988682337
2961000.000000 5.9423402408
2962000.000000 6.2315761378
2963000.000000 9.1299760229
2964000.000000 9.1121114405
2965000.000000 6.2572312254
2966000.000000 5.5533516327
2967000.000000 7.3373961666
2968000.000000 5.6138704895
2969000.000000 6.7884151155
2970000.000000 5.1756133056
2971000.000000 6.5742308655
2972000.000000 5.6179186878
2973000.000000 5.1882633405
2974000.000000 5.8215835669
2975000.000000 7.9272792649
2976000.000000 6.5183249469
2977000.000000 7.5458069598
2978000.000000 7.2123648282
2979000.000000 5.7970973301
2980000.000000 6.5794450758
2981000.000000 6.5084852627
2982000.000000 7.3910649215
2983000.000000 2.3065885710
2984000.000000 7.0613410097
2985000.000000 8.3001332603
2986000.000000 6.7533923748
2987000.000000 5.7973036427
2988000.000000 8.3033765365
2989000.000000 6.2627462884
2990000.000000 8.5878019375
2991000.000000 5.8255800461
2992000.000000 8.1967366787
2993000.000000 10.0730017621
2994000.000000 6.3876996166
2995000.000000 6.3576142288
2996000.000000 6.8175395587
2997000.000000 5.6956942887
2998000.000000 9.3200689839
2999000.000000 6.5226934002
3000000.000000 3.1758032554
3001000.000000 4.1841546815
3002000.000000 5.7316511900
3003000.000000 3.4218970384
3004000.000000 5.6258628772
3005000.000000 8.3370460866
3006000.000000 6.3610079361
3007000.000000 3.1383841898
3008000.000000 2.4326483267
3009000.000000 8.3121440634
3010000.000000 6.7718218753
3011000.000000 9.2110648497
3012000.000000 7.2739294170
3013000.000000 7.0238198206
3014000.000000 5.9916072045
3015000.000000 6.1305820652
3016000.000000 9.6695029687
3017000.000000 7.8547945651
3018000.000000 5.8270805945
3019000.000000 16.0080286633
3020000.000000 5.9260133155
3021000.000000 7.6164801413
3022000.000000 3.6803623801
3023000.000000 5.8692568367
3024000.000000 7.2428531063
3025000.000000 6.8495000744
3026000.000000 8.4610164968
3027000.000000 14.1229577167
3028000.000000 8.0107443816
3029000.000000 7.6655281563
3030000.000000 4.3604996199
3031000.000000 4.5815389231
3032000.000000 7.6077577277
3033000.000000 6.4062811804
3034000.000000 5.3191621170
3035000.000000 7.2262191232
3036000.000000 5.7650418422
3037000.000000 6.4755782652
3038000.000000 9.1428096934
3039000.000000 7.2547713798
3040000.000000 4.9581458299
3041000.000000 4.7604777522
3042000.000000 5.5672105802
3043000.000000 5.5736099786
3044000.000000 7.7012806843
3045000.000000 5.5656542849
3046000.000000 3.6345181758
3047000.000000 7.0348048399
3048000.000000 8.1219488772
3049000.000000 6.0923998061
